,sp500,us5,us10
1992-05-06,-3.5070001422177794,20.0,18.674417815028754
1992-05-07,-3.508369453372697,20.0,18.736691724705636
1992-05-08,-3.5117164546282313,20.0,18.784188481140806
1992-05-11,-3.5159192858663175,20.0,18.838243909945916
1992-05-12,-3.5211493935253744,20.0,18.889982818406416
1992-05-13,-3.5284419544256265,20.0,18.936581350495434
1992-05-14,-3.5333911790222587,20.0,19.000458647560887
1992-05-15,-3.540169224610939,20.0,19.05481073310085
1992-05-18,-3.545476136031107,20.0,19.115151082429577
1992-05-19,-3.5446448349716393,20.0,19.154230388319988
1992-05-20,-3.5465762073390805,20.0,19.187755192045994
1992-05-21,-3.5465805867464155,20.0,19.1919626989519
1992-05-22,-3.5480607661074917,20.0,19.19069556788923
1992-05-25,-3.5480607661074917,20.0,19.19069556788923
1992-05-26,-3.5516668983435555,20.0,19.105200441616095
1992-05-27,-3.557192138186584,20.0,19.011174341398018
1992-05-28,-3.553892849153978,20.0,18.943626685275024
1992-05-29,-3.552994556258725,20.0,18.89666432875579
1992-06-01,-3.5530571036308674,20.0,18.887524493316736
1992-06-02,-3.515997862644903,20.0,18.88132186424129
1992-06-03,-3.486904158145595,20.0,18.90145574196514
1992-06-04,-3.4565801845946456,20.0,19.0159363716901
1992-06-05,-3.424194747323856,20.0,19.058918337320474
1992-06-08,-3.398266796568314,20.0,19.123129758525447
1992-06-09,-3.3642237366029084,20.0,19.19858421427695
1992-06-10,-3.327992363460946,20.0,19.32196146738378
1992-06-11,-3.2798138241589485,20.0,19.37886001421081
1992-06-12,-3.2386514549485943,20.0,19.43736963216129
1992-06-15,-3.2030941052571396,20.0,19.502093186544577
1992-06-16,-3.171306686072915,20.0,19.547243793662847
1992-06-17,-3.1319106974692223,20.0,19.580756712922188
1992-06-18,-3.098711898603467,20.0,19.615847395253084
1992-06-19,-3.066062828238469,20.0,19.648187498183642
1992-06-22,-3.038395688935702,20.0,19.682888236294126
1992-06-23,-3.0145808490374177,20.0,19.717717100969704
1992-06-24,-2.9946127336245443,20.0,19.746460337375265
1992-06-25,-2.978036817883421,20.0,19.777434750653356
1992-06-26,-2.96331181292578,20.0,19.81455429361234
1992-06-29,-2.9384656163030423,20.0,19.84864051230574
1992-06-30,-2.9175954832272386,20.0,19.888611806448015
1992-07-01,-2.8955982883496962,20.0,19.930332754162933
1992-07-02,-2.8770817260499104,20.0,19.93780264934356
1992-07-03,-2.8770817260499104,20.0,19.93780264934356
1992-07-06,-2.859251704598986,20.0,19.955151848664443
1992-07-07,-2.834306952609539,20.0,19.974656495968897
1992-07-08,-2.8111800481968547,20.0,19.995098298165278
1992-07-09,-2.7859545589015084,20.0,20.0
1992-07-10,-2.764996974610721,20.0,20.0
1992-07-13,-2.747640039436988,20.0,20.0
1992-07-14,-2.730558513075857,20.0,20.0
1992-07-15,-2.7164295754954946,20.0,20.0
1992-07-16,-2.7048035555008485,20.0,20.0
1992-07-17,-2.6937087204488326,20.0,20.0
1992-07-20,-2.6847540835650223,20.0,20.0
1992-07-21,-2.677846004724255,20.0,20.0
1992-07-22,-2.6710389865693136,20.0,20.0
1992-07-23,-2.664641715169441,20.0,20.0
1992-07-24,-2.6601640946055376,20.0,20.0
1992-07-27,-2.6574335503284803,20.0,20.0
1992-07-28,-2.6414430014762047,20.0,20.0
1992-07-29,-2.620931873108843,20.0,20.0
1992-07-30,-2.6039376432795036,20.0,20.0
1992-07-31,-2.590065104190123,20.0,20.0
1992-08-03,-2.5787690988222254,20.0,20.0
1992-08-04,-2.5695650508332872,20.0,20.0
1992-08-05,-2.5618808106995683,20.0,20.0
1992-08-06,-2.55557171984837,20.0,20.0
1992-08-07,-2.548918227556184,20.0,20.0
1992-08-10,-2.5424197615834423,20.0,20.0
1992-08-11,-2.537722526745396,20.0,20.0
1992-08-12,-2.5348854601222235,20.0,20.0
1992-08-13,-2.5334210935960724,20.0,20.0
1992-08-14,-2.5287608668229193,20.0,20.0
1992-08-17,-2.52583167455725,20.0,20.0
1992-08-18,-2.5246443086092536,20.0,20.0
1992-08-19,-2.5230511645219167,20.0,20.0
1992-08-20,-2.5230569469876674,20.0,20.0
1992-08-21,-2.519751231166872,20.0,20.0
1992-08-24,-2.5161145833393954,20.0,20.0
1992-08-25,-2.51456006450053,20.0,20.0
1992-08-26,-2.5117912543709195,20.0,20.0
1992-08-27,-2.5104580810262584,20.0,20.0
1992-08-28,-2.5105541854807223,20.0,20.0
1992-08-31,-2.5123706288520813,20.0,20.0
1992-09-01,-2.5137136035787027,20.0,20.0
1992-09-02,-2.472840853648087,20.0,20.0
1992-09-03,-2.421554175611285,20.0,20.0
1992-09-04,-2.3517331038954685,20.0,20.0
1992-09-07,-2.3517331038954685,20.0,20.0
1992-09-08,-2.2649487439938425,20.0,20.0
1992-09-09,-2.18182959843738,20.0,20.0
1992-09-10,-2.1007902689603073,20.0,20.0
1992-09-11,-2.0304956293246472,20.0,20.0
1992-09-14,-1.966963140498963,20.0,20.0
1992-09-15,-1.909567431023836,20.0,20.0
1992-09-16,-1.8582634085503869,20.0,20.0
1992-09-17,-1.8120111470255467,20.0,20.0
1992-09-18,-1.7694690288187849,20.0,20.0
1992-09-21,-1.7305503139371328,20.0,20.0
1992-09-22,-1.69396644805252,20.0,20.0
1992-09-23,-1.660189086402583,20.0,20.0
1992-09-24,-1.6287387226136063,20.0,20.0
1992-09-25,-1.5988593493021608,20.0,20.0
1992-09-28,-1.5705920482956617,20.0,20.0
1992-09-29,-1.5440405556462358,20.0,20.0
1992-09-30,-1.5189975637775306,20.0,20.0
1992-10-01,-1.4951660724474871,20.0,20.0
1992-10-02,-1.4717137363102544,20.0,20.0
1992-10-05,-1.449534369039894,20.0,20.0
1992-10-06,-1.428523343641231,20.0,20.0
1992-10-07,-1.4083475555658425,20.0,20.0
1992-10-08,-1.3881592978320332,20.0,20.0
1992-10-09,-1.3685584623700775,20.0,20.0
1992-10-12,-1.3491892575763174,20.0,20.0
1992-10-13,-1.330476087335462,20.0,20.0
1992-10-14,-1.3126831122235456,20.0,20.0
1992-10-15,-1.2956305644283117,20.0,20.0
1992-10-16,-1.279238575536126,20.0,20.0
1992-10-19,-1.2626997431258493,20.0,20.0
1992-10-20,-1.2469224091133373,20.0,20.0
1992-10-21,-1.2318432105346837,20.0,20.0
1992-10-22,-1.2174081418289011,20.0,20.0
1992-10-23,-1.2035467188917681,20.0,20.0
1992-10-26,-1.1895176332076625,20.0,20.0
1992-10-27,-1.1760854895418933,20.0,20.0
1992-10-28,-1.162990115152992,20.0,20.0
1992-10-29,-1.1504279544618876,20.0,20.0
1992-10-30,-1.1381528735107458,20.0,20.0
1992-11-02,-1.1256216919810011,20.0,20.0
1992-11-03,-1.1134758655755614,20.0,20.0
1992-11-04,-1.1014604629322573,20.0,20.0
1992-11-05,-1.0897642557426959,20.0,20.0
1992-11-06,-1.078561421919665,20.0,20.0
1992-11-09,-1.0677804150275547,20.0,20.0
1992-11-10,-1.0574305596931965,20.0,20.0
1992-11-11,-1.0467307973097768,20.0,20.0
1992-11-12,-1.0365002239379877,20.0,20.0
1992-11-13,-1.0267025837621746,20.0,20.0
1992-11-16,-1.0170997347269368,20.0,20.0
1992-11-17,-1.0078559277114314,20.0,20.0
1992-11-18,-0.998367742801782,20.0,20.0
1992-11-19,-0.9892956782579618,20.0,20.0
1992-11-20,-0.9801707563123762,20.0,20.0
1992-11-23,-0.9713667687218203,20.0,20.0
1992-11-24,-0.9625991515608903,20.0,20.0
1992-11-25,-0.9541683291335161,20.0,20.0
1992-11-26,-0.9541683291335161,20.0,20.0
1992-11-27,-0.9459915856622255,20.0,20.0
1992-11-30,-0.9381575119757836,20.0,20.0
1992-12-01,-1.0875002872532182,20.0,20.0
1992-12-02,-1.2231346661474054,20.0,20.0
1992-12-03,-1.3150734189220306,20.0,20.0
1992-12-04,-1.3849455242682793,20.0,20.0
1992-12-07,-1.43651989506456,20.0,20.0
1992-12-08,-1.4648689708455218,20.0,20.0
1992-12-09,-1.464362391429906,20.0,20.0
1992-12-10,-1.4655585348193496,20.0,20.0
1992-12-11,-1.4770903829338817,20.0,20.0
1992-12-14,-1.489094819899443,20.0,20.0
1992-12-15,-1.5018507936297636,20.0,20.0
1992-12-16,-1.5137765624567088,20.0,20.0
1992-12-17,-1.519257976010325,20.0,20.0
1992-12-18,-1.519812861819571,20.0,20.0
1992-12-21,-1.5223866671414814,20.0,20.0
1992-12-22,-1.5266791439282152,20.0,20.0
1992-12-23,-1.5318398878492496,20.0,20.0
1992-12-24,-1.538232883326504,20.0,20.0
1992-12-25,-1.538232883326504,20.0,20.0
1992-12-28,-1.5452319068040261,20.0,20.0
1992-12-29,-1.5531207208114202,20.0,20.0
1992-12-30,-1.5617003990032432,20.0,20.0
1992-12-31,-1.5698114941923005,20.0,20.0
1993-01-01,-1.5698114941923005,20.0,20.0
1993-01-04,-1.5776539918857935,20.0,20.0
1993-01-05,-1.586407221208795,20.0,20.0
1993-01-06,-1.5957761645357147,20.0,20.0
1993-01-07,-1.5967261056269966,20.0,20.0
1993-01-08,-1.5999430496573372,20.0,20.0
1993-01-11,-1.603708298473706,20.0,20.0
1993-01-12,-1.6088400189241017,20.0,20.0
1993-01-13,-1.6133138311794335,20.0,20.0
1993-01-14,-1.6153215827456489,20.0,20.0
1993-01-15,-1.6190436426974615,20.0,20.0
1993-01-18,-1.6238818844575391,20.0,20.0
1993-01-19,-1.6288998586427954,20.0,20.0
1993-01-20,-1.6332998848630782,20.0,20.0
1993-01-21,-1.634516491205633,20.0,20.0
1993-01-22,-1.6374022020274572,20.0,20.0
1993-01-25,-1.636563204450292,20.0,20.0
1993-01-26,-1.6375321320841079,20.0,20.0
1993-01-27,-1.6391813437193747,20.0,20.0
1993-01-28,-1.6422054490645923,20.0,20.0
1993-01-29,-1.6465588994477733,20.0,20.0
1993-02-01,-1.6452700761196217,20.0,20.0
1993-02-02,-1.6458184683298154,20.0,20.0
1993-02-03,-1.6409826676592658,20.0,20.0
1993-02-04,-1.6379110159562151,20.0,20.0
1993-02-05,-1.6366954385467163,20.0,20.0
1993-02-08,-1.6367013756882787,20.0,20.0
1993-02-09,-1.636154306777218,20.0,20.0
1993-02-10,-1.6370387722530262,20.0,20.0
1993-02-11,-1.6391952264671787,20.0,20.0
1993-02-12,-1.6386892500429369,20.0,20.0
1993-02-15,-1.6386892500429369,20.0,20.0
1993-02-16,-1.6159522178776418,20.0,20.0
1993-02-17,-1.5987450967195698,20.0,20.0
1993-02-18,-1.585999407188892,20.0,20.0
1993-02-19,-1.5745691324975923,20.0,20.0
1993-02-22,-1.565583936649983,20.0,20.0
1993-02-23,-1.5593843553474505,20.0,20.0
1993-02-24,-1.548808830248136,20.0,20.0
1993-02-25,-1.5409716247222127,20.0,20.0
1993-02-26,-1.5349248534965036,20.0,20.0
1993-03-01,-1.5308500798367064,20.0,20.0
1993-03-02,-1.5098205024115998,20.0,20.0
1993-03-03,-1.498647508442762,20.0,20.0
1993-03-04,-1.475787338273801,20.0,20.0
1993-03-05,-1.4698695610697456,20.0,20.0
1993-03-08,-1.4598039388119406,20.0,20.0
1993-03-09,-1.451785575054894,20.0,20.0
1993-03-10,-1.4454419215832695,20.0,20.0
1993-03-11,-1.4344966205710674,20.0,20.0
1993-03-12,-1.4234662278761425,20.0,20.0
1993-03-15,-1.4139002276288073,20.0,20.0
1993-03-16,-1.4063824661828874,20.0,20.0
1993-03-17,-1.4002411894435274,20.0,20.0
1993-03-18,-1.3940186539520376,20.0,20.0
1993-03-19,-1.389258305052846,20.0,20.0
1993-03-22,-1.3850675219482025,20.0,20.0
1993-03-23,-1.3811971662597295,20.0,20.0
1993-03-24,-1.378795731965876,20.0,20.0
1993-03-25,-1.376405908576853,20.0,20.0
1993-03-26,-1.3744111308148574,20.0,20.0
1993-03-29,-1.372434732170075,20.0,20.0
1993-03-30,-1.3714137132605357,20.0,20.0
1993-03-31,-1.3715627265990689,20.0,20.0
1993-04-01,-1.3715694108989536,20.0,20.0
1993-04-02,-1.367872946821979,20.0,20.0
1993-04-05,-1.3656332892755376,20.0,20.0
1993-04-06,-1.3648902974322803,20.0,20.0
1993-04-07,-1.365066814639989,20.0,20.0
1993-04-08,-1.3663988626595927,20.0,20.0
1993-04-09,-1.3663988626595927,20.0,20.0
1993-04-12,-1.3626304522139752,20.0,20.0
1993-04-13,-1.3602431559035904,20.0,20.0
1993-04-14,-1.359453558377098,20.0,20.0
1993-04-15,-1.359981581569404,20.0,20.0
1993-04-16,-1.361593077407758,20.0,20.0
1993-04-19,-1.3634299116777118,20.0,20.0
1993-04-20,-1.3662679522124186,20.0,20.0
1993-04-21,-1.369734428091601,20.0,20.0
1993-04-22,-1.3704448907709208,20.0,20.0
1993-04-23,-1.3724967354729125,20.0,20.0
1993-04-26,-1.3741705544318257,20.0,20.0
1993-04-27,-1.3710768971952747,20.0,20.0
1993-04-28,-1.3698553033279521,20.0,20.0
1993-04-29,-1.3684936153373857,20.0,20.0
1993-04-30,-1.368746141408755,20.0,20.0
1993-05-03,-1.3670669901463355,20.0,20.0
1993-05-04,-1.366260584676891,20.0,20.0
1993-05-05,-1.3667693900045177,20.0,20.0
1993-05-06,-1.3685876672054056,20.0,20.0
1993-05-07,-1.371213082838527,20.0,20.0
1993-05-10,-1.374299765636337,20.0,20.0
1993-05-11,-1.3777579117409433,20.0,20.0
1993-05-12,-1.3821965185654623,20.0,20.0
1993-05-13,-1.3831452332068284,20.0,20.0
1993-05-14,-1.3851792291588572,20.0,20.0
1993-05-17,-1.3881500939011582,20.0,20.0
1993-05-18,-1.3922115289665025,20.0,20.0
1993-05-19,-1.383338539587495,20.0,20.0
1993-05-20,-1.3759749527160763,20.0,20.0
1993-05-21,-1.367796214973082,20.0,20.0
1993-05-24,-1.3609729765331255,20.0,20.0
1993-05-25,-1.356122183401346,20.0,20.0
