,sp500,gas
2015-12-22,2.978779702334432,-20.0
2015-12-23,2.9319836849721232,-20.0
2015-12-24,2.9319836849721232,-20.0
2015-12-25,2.9319836849721232,-20.0
2015-12-28,2.9304448502406917,-20.0
2015-12-29,2.870438994917127,-20.0
2015-12-30,2.850910368324022,-20.0
2015-12-31,2.8622824172151264,-20.0
2016-01-01,2.8622824172151264,-20.0
2016-01-04,2.839446179938684,-20.0
2016-01-05,2.780263587201028,-19.811880440277257
2016-01-06,2.7887283746889873,-19.41569420836316
2016-01-07,2.789697530681543,-18.903450637517736
2016-01-08,2.775627211485811,-18.25023168360348
2016-01-11,2.782042156331351,-17.680841409972345
2016-01-12,2.7524122120471133,-17.416307922062668
2016-01-13,2.75589428614984,-17.443699891412773
2016-01-14,2.714351081519231,-17.729482811802185
2016-01-15,2.739557343234673,-17.73622339998613
2016-01-18,2.7638973450966238,-17.745787417865767
2016-01-19,2.778619218073358,-17.637966240426707
2016-01-20,2.832939450083374,-17.38725951180823
2016-01-21,2.839931365856421,-17.100113181095406
2016-01-22,2.831467829427164,-16.846244417340536
2016-01-25,2.8325962299075185,-16.35826742464475
2016-01-26,2.8339282761819,-17.69266552171255
2016-01-27,2.8544290803294827,-18.602021238038347
2016-01-28,2.8586155885589197,-18.88599882950709
2016-01-29,2.8332099025390343,-18.716799546757866
2016-02-01,2.8190541582905464,-19.346864833465954
2016-02-02,2.8168872896139274,-20.0
2016-02-03,2.812240511031286,-20.0
2016-02-04,2.7961463685880976,-20.0
2016-02-05,2.787082712623459,-20.0
2016-02-08,2.776480067503056,-20.0
2016-02-09,2.796568688798156,-20.0
2016-02-10,2.8128801052980927,-20.0
2016-02-11,2.8585587907254904,-20.0
2016-02-12,2.874947680240997,-20.0
2016-02-15,2.885890956868694,-20.0
2016-02-16,2.8878245101359172,-20.0
2016-02-17,2.8991335970892957,-20.0
2016-02-18,2.898196675819663,-20.0
2016-02-19,2.922406727599562,-20.0
2016-02-22,2.950093047073056,-20.0
2016-02-23,2.9503908655930924,-20.0
2016-02-24,2.958623110296839,-20.0
2016-02-25,2.9596268974292816,-20.0
2016-02-26,2.970221646238468,-20.0
2016-02-29,2.998956326939976,-20.0
2016-03-01,2.9722597805076667,-20.0
2016-03-02,2.9771935747375453,-20.0
2016-03-03,2.9852130020740266,-20.0
2016-03-04,2.9856707709804136,-20.0
2016-03-07,2.9953024974563296,-20.0
2016-03-08,3.025832285040189,-20.0
2016-03-09,3.028910614826558,-20.0
2016-03-10,3.0083283271318177,-20.0
2016-03-11,3.0477915273092653,-20.0
2016-03-14,3.0337572933851704,-20.0
2016-03-15,3.0031808823205104,-20.0
2016-03-16,2.990235112676725,-20.0
2016-03-17,2.9921417502788525,-20.0
2016-03-18,3.0144165250329964,-20.0
2016-03-21,3.0140871232407207,-20.0
2016-03-22,3.0415078344004773,-20.0
2016-03-23,3.0548461949001426,-20.0
2016-03-24,3.064479402108025,-20.0
2016-03-25,3.064479402108025,-20.0
2016-03-28,3.0747433424572193,-20.0
2016-03-29,3.107023229067561,-20.0
2016-03-30,3.109018138981075,-20.0
2016-03-31,3.1615952550974113,-20.0
2016-04-01,3.121058908207706,-20.0
2016-04-04,3.1312150675998685,-20.0
2016-04-05,3.16569478966089,-20.0
2016-04-06,3.193018449245484,-20.0
2016-04-07,3.212698342645389,-20.0
2016-04-08,3.227587567567639,-20.0
2016-04-11,3.2450767223866825,-20.0
2016-04-12,3.244504141312227,-20.0
2016-04-13,3.241330791067465,-20.0
2016-04-14,3.236448387395001,-20.0
2016-04-15,3.2564444901347516,-20.0
2016-04-18,3.2628507654743615,-20.0
2016-04-19,3.2650740075464473,-20.0
2016-04-20,3.284999414190686,-20.0
2016-04-21,3.289839191105848,-20.0
2016-04-22,3.3124679505116887,-20.0
2016-04-25,3.3581042222233273,-20.0
2016-04-26,3.387691601814243,-20.0
2016-04-27,3.396327290541471,-20.0
2016-04-28,3.424340207820795,-20.0
2016-04-29,3.3548891091538127,-20.0
2016-05-02,3.372647201993587,-20.0
2016-05-03,3.4079811909208804,-20.0
2016-05-04,3.442516470285764,-20.0
2016-05-05,3.4412359722083385,-20.0
2016-05-06,3.456100620072611,-20.0
2016-05-09,3.533842500566136,-20.0
2016-05-10,3.5379569626245986,-20.0
2016-05-11,3.5404053419938726,-20.0
2016-05-12,3.5621028521540743,-20.0
2016-05-13,3.5523237815149504,-20.0
2016-05-16,3.5654667868901684,-20.0
2016-05-17,3.5623822776967367,-20.0
2016-05-18,3.5507510563517846,-20.0
2016-05-19,3.559892366456708,-20.0
2016-05-20,3.5680144124264594,-20.0
2016-05-23,3.55091028686175,-20.0
2016-05-24,3.542459289934278,-20.0
2016-05-25,3.5280805181665102,-20.0
2016-05-26,3.5198048229287795,-20.0
2016-05-27,3.5360867197120824,-20.0
2016-05-30,3.554443830649289,-20.0
2016-05-31,3.544567711363642,-20.0
2016-06-01,3.561224953564574,-20.0
2016-06-02,3.586761041510651,-20.0
2016-06-03,3.6200842894250957,-20.0
2016-06-06,3.658062547314188,-20.0
2016-06-07,3.680971809539424,-20.0
2016-06-08,3.7196978490410704,-20.0
2016-06-09,3.766056623624162,-20.0
2016-06-10,3.769227221196482,-20.0
2016-06-13,3.7921379051757573,-20.0
2016-06-14,3.765536745872843,-20.0
2016-06-15,3.754979109389543,-20.0
2016-06-16,3.7479926122354437,-20.0
2016-06-17,3.7361412965695497,-20.0
2016-06-20,3.737501465235614,-20.0
2016-06-21,3.717804570549383,-20.0
2016-06-22,3.7443711654797625,-20.0
2016-06-23,3.704119747610061,-20.0
2016-06-24,3.6338897723919654,-20.0
2016-06-27,3.596815587394653,-19.39773148926417
2016-06-28,3.5413909376546866,-18.67361901635838
2016-06-29,3.480393380865604,-18.037504977025705
2016-06-30,3.440285162317433,-17.494250708247193
2016-07-01,3.4029515908914143,-17.07296724763061
2016-07-04,3.373203867776918,-16.722278917971586
2016-07-05,3.335125317681336,-16.49253073236691
2016-07-06,3.31795319541776,-16.24298677433305
2016-07-07,3.301025090901137,-15.92912195127374
2016-07-08,3.276821783793116,-15.533858178198283
2016-07-11,3.267342366577753,-14.938939259808972
2016-07-12,3.2550614482817353,-14.08842688124077
2016-07-13,3.241977684488009,-13.364307744377983
2016-07-14,3.247745820758015,-12.86603430760148
2016-07-15,3.224031409605455,-12.345651321116726
2016-07-18,3.2164035572562426,-11.694133627751302
2016-07-19,3.2124692020090935,-11.118412796721131
2016-07-20,3.2112770092101237,-10.50999894025293
2016-07-21,3.2124288367245812,-10.100480147372368
2016-07-22,3.2038831677312003,-9.705377461542486
2016-07-25,3.1989382467363607,-9.390042905861925
2016-07-26,3.2154252693682173,-9.018514041519609
2016-07-27,3.214768512918975,-10.44223856991414
2016-07-28,3.19225491826794,-11.224739582511674
2016-07-29,3.2315222089560676,-12.000148036894892
2016-08-01,3.2432654153127563,-12.756218064219548
2016-08-02,3.255097384915188,-13.474628791615357
2016-08-03,3.261941032327836,-13.907002219796624
2016-08-04,3.271252214715949,-14.308884839371556
2016-08-05,3.2836807831372257,-14.542891326772569
2016-08-08,3.284603038822839,-14.669287829362833
2016-08-09,3.3024876508888603,-15.016735326608238
2016-08-10,3.3073741359430913,-15.54878810783143
2016-08-11,3.3134984844195694,-16.052976541750066
2016-08-12,3.322329486691026,-16.201644833793974
2016-08-15,3.3545801561755635,-16.3508396397627
2016-08-16,3.3844985141671757,-16.403591740588375
2016-08-17,3.407060472832331,-16.49237066011299
2016-08-18,3.415501603187557,-16.600988018538672
2016-08-19,3.4343825549101163,-16.686679418286715
2016-08-22,3.454936502779732,-16.37569335939543
2016-08-23,3.468709299014995,-16.19786729438508
2016-08-24,3.4896752061609626,-16.212853862245836
2016-08-25,3.488112038420899,-17.754553125571366
2016-08-26,3.5146965642106056,-18.924540196510737
2016-08-29,3.5212635199827065,-19.306735638892988
2016-08-30,3.547138548164157,-19.620126684533
2016-08-31,3.5732870625457602,-19.908830937741715
2016-09-01,3.583467825296363,-20.0
2016-09-02,3.599335968526115,-20.0
2016-09-05,3.617475207292753,-20.0
2016-09-06,3.6349837936019553,-20.0
2016-09-07,3.6285625316283707,-20.0
2016-09-08,3.6335963916284046,-20.0
2016-09-09,3.5734712781218443,-20.0
2016-09-12,3.50659222036704,-20.0
2016-09-13,3.452999684166033,-20.0
2016-09-14,3.415774945290315,-20.0
2016-09-15,3.36605407869473,-20.0
2016-09-16,3.3375965262607936,-20.0
2016-09-19,3.315553487546404,-20.0
2016-09-20,3.2621493315796948,-20.0
2016-09-21,3.2276439897374773,-20.0
2016-09-22,3.1857252019457913,-20.0
2016-09-23,3.1690038615947063,-20.0
2016-09-26,3.1419584470715813,-20.0
2016-09-27,3.105473038970491,-20.0
2016-09-28,3.0799815697000663,-20.0
2016-09-29,3.05201161492733,-20.0
2016-09-30,3.033855718318425,-20.0
2016-10-03,3.0261710658849834,-20.0
2016-10-04,3.0276011278060793,-20.0
2016-10-05,2.989702868192661,-20.0
2016-10-06,2.971174222075996,-20.0
2016-10-07,2.969570073753861,-20.0
2016-10-10,2.980370466791602,-20.0
2016-10-11,2.9785359180935154,-20.0
2016-10-12,2.972507766050013,-20.0
2016-10-13,2.9695107596887795,-20.0
2016-10-14,2.9689538388024967,-20.0
2016-10-17,2.9672804185995343,-20.0
2016-10-18,2.9694496785102773,-20.0
2016-10-19,2.9868047212769864,-20.0
2016-10-20,2.9825213743328414,-20.0
2016-10-21,2.9586918247241396,-20.0
2016-10-24,2.9750369967528996,-20.0
2016-10-25,3.0144484484220913,-20.0
2016-10-26,3.0363248304396233,-20.0
2016-10-27,3.041529275566008,-20.0
2016-10-28,3.0409130766792227,-20.0
2016-10-31,3.0349884469823407,-20.0
2016-11-01,3.0169530997471448,-20.0
2016-11-02,3.0265488077051432,-20.0
2016-11-03,3.0055689840774362,-20.0
2016-11-04,2.997907644477215,-20.0
2016-11-07,2.9648467034132038,-20.0
2016-11-08,2.9315075231378733,-20.0
2016-11-09,2.897083247220881,-20.0
2016-11-10,2.8685467681659924,-20.0
2016-11-11,2.8326849245584977,-20.0
2016-11-14,2.8483435671034982,-20.0
2016-11-15,2.8021905796564996,-20.0
2016-11-16,2.7695427507297685,-20.0
2016-11-17,2.747603032770437,-20.0
2016-11-18,2.7363885979641465,-20.0
2016-11-21,2.7061980114365864,-20.0
2016-11-22,2.7074597427648444,-20.0
2016-11-23,2.703194090686012,-20.0
2016-11-24,2.700644594677603,-20.0
2016-11-25,2.706830172891489,-20.0
2016-11-28,2.704626861472429,-20.0
2016-11-29,2.7653640775629698,-20.0
2016-11-30,2.7726790006909474,-20.0
2016-12-01,2.7653992035343387,-20.0
2016-12-02,2.776051688175698,-19.993421150432656
2016-12-05,2.7779880435620603,-19.169876295392783
2016-12-06,2.7810251382838715,-18.503087439423403
2016-12-07,2.767081457766856,-17.841461615042242
2016-12-08,2.7630313302414264,-17.242935701205447
2016-12-09,2.7813305313438876,-16.899358355251177
2016-12-12,2.7845516150120813,-16.663227587547286
2016-12-13,2.8233062326576883,-16.55651687055336
2016-12-14,2.8597471066340465,-16.554534112435867
2016-12-15,2.843421090551792,-16.766166571969144
2016-12-16,2.838277483856497,-16.94325319724248
2016-12-19,2.8214135028243286,-17.09783154392936
2016-12-20,2.823167592474367,-17.160973168661332
2016-12-21,2.825755803932263,-17.04158524956808
2016-12-22,2.830145828547614,-16.991741152310137
2016-12-23,2.8363883029951587,-16.89998919928215
2016-12-26,2.8363883029951587,-16.89998919928215
2016-12-27,2.8010601837614413,-16.679105916690418
2016-12-28,2.802459264580241,-15.452786053778631
2016-12-29,2.8231086114586157,-14.53594217079674
2016-12-30,2.832522011298159,-13.868949324507206
2017-01-02,2.832522011298159,-13.868949324507206
2017-01-03,2.842074983675211,-13.710216897898162
2017-01-04,2.8496467201679696,-13.38355657379243
2017-01-05,2.8761338403453856,-13.124919509263796
2017-01-06,2.8663376743339652,-13.15272280627225
2017-01-09,2.8681033055926766,-13.21959289600099
2017-01-10,2.8894421331185574,-13.046922244592029
2017-01-11,2.9011416940210633,-12.856716554245859
2017-01-12,2.912524719437219,-12.594616926478402
2017-01-13,2.906870730377772,-12.28095367119795
2017-01-16,2.9042491452474017,-12.28095367119795
2017-01-17,2.9297812766525597,-12.137454391839364
2017-01-18,2.9372217647150607,-11.967105569660006
2017-01-19,2.9363591732008145,-11.948789847196196
2017-01-20,2.92847676559878,-12.121159932876383
2017-01-23,2.950009984688146,-12.234065554019468
2017-01-24,2.9482986065544887,-12.374265131501067
2017-01-25,2.947534788783901,-12.523512139292828
2017-01-26,2.9743825310922505,-12.647007204498669
2017-01-27,2.9581469700474874,-12.79234453081412
2017-01-30,2.9656495436277264,-13.134143127534594
2017-01-31,2.9502383038776943,-13.572642635749641
2017-02-01,2.947804810008071,-13.934325439776478
2017-02-02,2.9568366870889555,-14.366212350889354
2017-02-03,2.9673018449719484,-14.655536975163647
2017-02-06,2.969812604002964,-15.210689974485208
2017-02-07,2.9578569329288915,-15.60843489432789
2017-02-08,2.9581678093320396,-16.0624064439215
2017-02-09,2.9565554300519605,-16.485856159527184
2017-02-10,2.9470727184029304,-17.049870326539573
2017-02-13,2.9284009480536786,-17.74414085737738
2017-02-14,2.928463971205561,-18.513940206187808
2017-02-15,2.903458971999031,-19.035423252197763
2017-02-16,2.8823822935957333,-19.353622607330962
2017-02-17,2.8572933371784353,-19.620525679465356
2017-02-20,2.8367302045270604,-19.888050897910073
2017-02-21,2.845329853866114,-20.0
2017-02-22,2.845328480677306,-20.0
2017-02-23,2.820649578252521,-20.0
2017-02-24,2.8092521031910187,-20.0
2017-02-27,2.791580350319294,-20.0
2017-02-28,2.774886627286918,-20.0
2017-03-01,2.7185734051767967,-20.0
2017-03-02,2.6671597317426454,-20.0
2017-03-03,2.638468900050615,-20.0
2017-03-06,2.5977059152125186,-20.0
2017-03-07,2.5772992045516196,-20.0
2017-03-08,2.53623098583581,-20.0
2017-03-09,2.5008180075604525,-20.0
2017-03-10,2.469679998983284,-20.0
2017-03-13,2.450810328482038,-20.0
2017-03-14,2.441727550688038,-20.0
2017-03-15,2.422070683300958,-20.0
2017-03-16,2.3890795176981907,-20.0
2017-03-17,2.384539694411048,-20.0
2017-03-20,2.3802641889800085,-20.0
2017-03-21,2.3723586945829584,-20.0
2017-03-22,2.3433997340965043,-20.0
2017-03-23,2.3494161050192046,-20.0
2017-03-24,2.3476125980438844,-20.0
2017-03-27,2.3309991614219125,-20.0
2017-03-28,2.320874270500196,-20.0
2017-03-29,2.28116394511452,-20.0
2017-03-30,2.2304517106637314,-20.0
2017-03-31,2.186020066988937,-20.0
2017-04-03,2.179362993735471,-20.0
2017-04-04,2.165468829022642,-20.0
2017-04-05,2.135151827086262,-20.0
2017-04-06,2.1318494351594577,-20.0
2017-04-07,2.1292416819169695,-20.0
2017-04-10,2.118947813199758,-20.0
2017-04-11,2.135629600285269,-20.0
2017-04-12,2.1501689553732195,-20.0
2017-04-13,2.166215170172531,-20.0
2017-04-14,2.166215170172531,-20.0
2017-04-17,2.130232833688586,-20.0
2017-04-18,2.1002930433751033,-20.0
2017-04-19,2.0580501578626853,-20.0
2017-04-20,2.026898622534558,-20.0
2017-04-21,2.0829379326329054,-20.0
2017-04-24,2.0594669352311596,-20.0
2017-04-25,2.0295359707268403,-20.0
2017-04-26,2.0040198595979626,-20.0
2017-04-27,1.9821631609189945,-20.0
2017-04-28,1.9475453649236536,-20.0
2017-05-01,1.9251576426154047,-20.0
2017-05-02,1.9215942217486541,-20.0
2017-05-03,1.90247154055323,-20.0
2017-05-04,1.9021048180258904,-20.0
2017-05-05,1.892173665673832,-20.0
2017-05-08,1.8755242463001451,-20.0
2017-05-09,1.8693189924285047,-20.0
2017-05-10,1.855742776853354,-20.0
2017-05-11,1.8436449003434041,-20.0
2017-05-12,1.8501484873630827,-20.0
2017-05-15,1.8709846674353874,-20.0
2017-05-16,1.8811982042161335,-20.0
2017-05-17,1.8571402531331598,-20.0
2017-05-18,1.850257091285108,-20.0
2017-05-19,1.8479541548845428,-20.0
2017-05-22,1.814859711687248,-20.0
2017-05-23,1.796473551818752,-20.0
2017-05-24,1.7807303516234307,-20.0
2017-05-25,1.773409241410587,-20.0
2017-05-26,1.781818983377264,-20.0
2017-05-29,1.7898703913217076,-20.0
2017-05-30,1.7679747887817,-20.0
2017-05-31,1.7342618018214997,-20.0
2017-06-01,1.7253474637297754,-20.0
2017-06-02,1.71756474783168,-20.0
2017-06-05,1.718532838564369,-20.0
2017-06-06,1.7043803334295249,-20.0
2017-06-07,1.6846417376104252,-19.853947122241465
2017-06-08,1.6832144968256781,-19.698706167913848
2017-06-09,1.6822921417999104,-19.562310975582697
2017-06-12,1.6658013651857329,-19.375180152732256
2017-06-13,1.6825790520696677,-19.19525413823196
2017-06-14,1.6896528681788048,-18.89129966732219
2017-06-15,1.6961010682913733,-18.48532978085657
2017-06-16,1.6775669604451826,-18.206679578370785
2017-06-19,1.6742436106007923,-17.98404558133765
2017-06-20,1.6383658648331256,-17.791853267296833
2017-06-21,1.6150598931555267,-17.586123661425564
2017-06-22,1.6270798235801571,-17.36548647040357
2017-06-23,1.5972310331617854,-17.18734648434348
2017-06-26,1.5795117376249204,-16.991441389784015
2017-06-27,1.5536292237785865,-16.255395370047218
2017-06-28,1.5204206859189038,-15.613298026876102
2017-06-29,1.5118449345538332,-15.04038896656133
2017-06-30,1.511955475071224,-14.489090848417886
2017-07-03,1.4511597288604439,-14.15026943335493
2017-07-04,1.3974360853301029,-13.838735564466589
2017-07-05,1.3887967684763023,-13.436022277187966
2017-07-06,1.386327733532293,-12.957040983893762
2017-07-07,1.3970243612916724,-12.609883963177644
2017-07-10,1.3970243612916724,-12.609883963177644
2017-07-11,1.3970243612916724,-12.609883963177644
2017-07-12,1.3982327652635846,-12.05528932660884
2017-07-13,1.4337480264632507,-11.600937353904257
2017-07-14,1.4440656726231325,-11.199748124847957
2017-07-17,1.4442703746993233,-10.77272590581461
2017-07-18,1.453195076237922,-10.374786668512868
2017-07-19,1.4680231758292044,-10.12245650553025
2017-07-20,1.4481471619364954,-9.87972840973318
2017-07-21,1.464508428107325,-9.534877911652893
2017-07-24,1.4458889469663445,-9.142074383059422
2017-07-25,1.4462362485717286,-9.780584634629458
2017-07-26,1.4387020094751606,-10.605512412646645
2017-07-27,1.4325373853468188,-11.24979263685413
2017-07-28,1.4276362404921437,-11.906229433647818
2017-07-31,1.4237364227294929,-12.374786905631307
2017-08-01,1.4119141311983139,-12.635490752749769
2017-08-02,1.4105783028836538,-13.08783361945323
2017-08-03,1.3836368781401227,-13.550654171410953
2017-08-04,1.3953935721477289,-14.052369779096546
2017-08-07,1.3968374547101263,-14.237547714599113
2017-08-08,1.380293538881996,-14.512759172037445
2017-08-09,1.3839389412150844,-14.685600514573455
2017-08-10,1.380101203896274,-14.521406232288781
2017-08-11,1.3767899631445548,-14.496680263946734
2017-08-14,1.3696924469975724,-14.480591778441141
2017-08-15,1.3641450244855926,-14.595142876051323
2017-08-16,1.3458253000295435,-14.864826846578074
2017-08-17,1.3240358681255062,-14.966390911097426
2017-08-18,1.3180656486938918,-15.07608099651838
2017-08-21,1.3196231339265525,-14.932257303546697
2017-08-22,1.2992517374556836,-14.79829566788563
2017-08-23,1.2877270439351054,-14.90127648568459
2017-08-24,1.28433538920217,-14.89870515360017
2017-08-25,1.2754115268280422,-15.998247985062854
2017-08-28,1.2744892066220197,-16.879950390948082
2017-08-29,1.2740792726514463,-17.478579248714343
2017-08-30,1.2601934040691263,-17.955015288343315
2017-08-31,1.2473671316634523,-18.16071646133064
2017-09-01,1.229616557183776,-18.350890636686753
2017-09-04,1.214100022518879,-18.541692625162234
2017-09-05,1.2144963312674923,-18.81071243106208
2017-09-06,1.2149859471624145,-19.015438626818202
2017-09-07,1.2085940259859356,-19.27186322877124
2017-09-08,1.181491526733178,-19.549218507949373
2017-09-11,1.175940457596764,-19.676537564709285
2017-09-12,1.170968884231827,-19.930634210534226
2017-09-13,1.1528971273907176,-20.0
2017-09-14,1.1371020601658999,-20.0
2017-09-15,1.123143036605187,-20.0
2017-09-18,1.0890393908211924,-20.0
2017-09-19,1.0588504908806236,-20.0
2017-09-20,1.1068961948533176,-20.0
2017-09-21,1.0051904637554903,-20.0
2017-09-22,0.8613456862841598,-20.0
2017-09-25,0.8734211299915754,-20.0
2017-09-26,0.8632917861693326,-20.0
2017-09-27,1.0466081068794633,-20.0
2017-09-28,1.1600252582151072,-20.0
2017-09-29,1.010746555222839,-20.0
2017-10-02,0.9684343022594832,-20.0
2017-10-03,1.0845606367167164,-20.0
2017-10-04,1.195317751850124,-20.0
2017-10-05,1.0956174645511294,-20.0
2017-10-06,1.000474165433035,-20.0
2017-10-09,0.9414745830879686,-20.0
2017-10-10,0.9558155886737951,-20.0
2017-10-11,1.052213852143448,-20.0
2017-10-12,0.9927417197954652,-20.0
2017-10-13,0.8978509090726396,-20.0
2017-10-16,0.8570867769057368,-20.0
2017-10-17,0.8075610748440768,-20.0
2017-10-18,0.8731089660294756,-20.0
2017-10-19,0.9568975904340131,-20.0
2017-10-20,0.7737342805780183,-20.0
2017-10-23,0.39980642303218594,-20.0
2017-10-24,0.4959105471070443,-20.0
2017-10-25,0.3180087917868785,-20.0
2017-10-26,0.4637682712037246,-20.0
2017-10-27,0.5760868486626455,-20.0
2017-10-30,0.32295693783420704,-20.0
2017-10-31,0.35805432486219935,-20.0
2017-11-01,0.208693290309137,-20.0
2017-11-02,0.24615494616242695,-20.0
2017-11-03,0.20749187236266162,-20.0
2017-11-06,0.5020348654673947,-20.0
2017-11-07,0.24159444493863227,-20.0
2017-11-08,0.25040429169610157,-20.0
2017-11-09,0.10689991983750008,-20.0
2017-11-10,-0.02946598302762477,-20.0
2017-11-13,0.07997361397800161,-20.0
2017-11-14,0.10165729048554109,-20.0
2017-11-15,0.1192158264785239,-20.0
2017-11-16,0.5348703749073798,-20.0
2017-11-17,0.5364893303416569,-20.0
2017-11-20,0.4969873169219902,-20.0
2017-11-21,0.44689816358470197,-20.0
2017-11-22,0.3048135708666297,-20.0
2017-11-23,0.3814963491732105,-20.0
2017-11-24,0.3106460425326418,-20.0
2017-11-27,0.25602627041345977,-20.0
2017-11-28,0.21997388514263075,-20.0
2017-11-29,0.21997388514263075,-20.0
2017-11-30,0.1594668788196251,-20.0
2017-12-01,-0.3822996446788033,-19.36665759113046
2017-12-04,-0.358368700232289,-18.824816025629627
2017-12-05,-0.34975806183514485,-18.36109387631658
2017-12-06,-0.20591652636011845,-17.961195095423147
2017-12-07,-0.03655657650110296,-17.854721409107785
2017-12-08,-0.16233792712104397,-17.768456509398472
2017-12-11,0.08471264975518926,-17.715215899958537
2017-12-12,0.11080100296360414,-17.56470725027476
2017-12-13,0.0835772693208956,-17.505142555016313
2017-12-14,0.06835095891119569,-17.478254947448235
2017-12-15,0.022349755777392864,-17.548962739752188
2017-12-18,-0.1420013061452862,-17.36096273820205
2017-12-19,0.12124744611549979,-17.098769270615804
2017-12-20,0.1375214737128878,-16.76848710024398
2017-12-21,-0.09040443759956868,-16.21274955165633
2017-12-22,-0.06955421714319669,-15.73285565967393
2017-12-25,-0.1198331798364778,-15.73285565967393
2017-12-26,-0.13530822591391573,-15.64232867051358
2017-12-27,-0.15045696340725115,-14.522575385395115
2017-12-28,-0.16535057486898558,-13.58196359480662
2017-12-29,0.3054983986268362,-12.63892793272689
2018-01-01,0.2533267835725335,-12.63892793272689
2018-01-02,0.18439016749039605,-11.073205580687281
2018-01-03,0.5152861056698802,-9.825407861571861
2018-01-04,0.40525416229804956,-8.966892820317959
2018-01-05,0.27113939886505456,-8.505335820397786
2018-01-08,0.16081166491771617,-7.7852669560700205
2018-01-09,-0.07083930622198692,-6.961311950836933
2018-01-10,-0.11860778725125323,-5.900465717806314
2018-01-11,-0.15986876659045865,-4.486105700972091
2018-01-12,-0.17370260228588355,-3.3546960552390237
2018-01-15,-0.20775745356166597,-3.3546960552390237
2018-01-16,0.13296334749837432,-2.4232583543842967
2018-01-17,0.02774948186542687,-1.219428562397349
2018-01-18,0.0054242840840322696,0.05208756665099884
2018-01-19,-0.09327608595735476,1.4698682709383384
2018-01-22,0.31649297539388965,3.2093470620941633
2018-01-23,0.19955687603486025,4.360009878076188
2018-01-24,0.011922281749817637,4.794051322522699
2018-01-25,-0.08049696839114082,5.2683698820209734
2018-01-26,-0.16900459735738566,5.831288985687239
2018-01-29,-0.2540445783829473,6.356592177200593
2018-01-30,0.058556323331125974,6.85424806977822
2018-01-31,-0.05544380408107913,7.137677185914035
2018-02-01,-0.1279197730840391,7.327245996285426
2018-02-02,-0.1834459996261987,7.474121220925711
2018-02-05,-1.298932312282597,7.545203083567862
2018-02-06,0.5915462531135133,7.641668174186544
2018-02-07,0.45597815094173105,7.684733245308452
2018-02-08,0.3388580278285196,7.735148740335771
2018-02-09,0.26080441550150707,7.746032326676728
2018-02-12,-0.12870006689859798,6.898394202776377
2018-02-13,-0.16041783613091926,5.629665996009313
2018-02-14,-0.7155497702776387,4.284605689845893
2018-02-15,-0.6730730536475337,3.046208652652469
2018-02-16,-0.6400063284531136,1.644423461843082
2018-02-19,-0.6025566587523723,1.644423461843082
2018-02-20,-0.3395624520108305,0.4960898611581436
2018-02-21,-0.09520352094205889,-0.1800905531723513
2018-02-22,-0.15194920627467529,-1.0941723821870326
2018-02-23,-0.1982314201416303,-1.7207622208127022
2018-02-26,-0.24416891979731953,-1.9814351755065525
2018-02-27,0.20320026534557487,-2.9777963335233872
2018-02-28,0.07883484660102331,-3.5878152066232896
2018-03-01,0.0011964787519568787,-4.257585226980408
2018-03-02,-0.07127937797691841,-4.257585226980408
2018-03-05,-0.12839898195818927,-4.853238714837393
2018-03-06,-0.18333209789270008,-5.219573587161775
2018-03-07,-0.6136732357935273,-5.437089715729
2018-03-08,-0.5456766797004797,-5.845009552308389
2018-03-09,-0.550836218043283,-6.082951967313501
2018-03-12,-0.688387100490586,-6.175364513995733
2018-03-13,-1.004557325803103,-6.259402755891542
2018-03-14,-1.192243370513209,-6.564547100319453
2018-03-15,-1.131958003965409,-6.945961853633502
2018-03-16,-1.1078655230893795,-7.184814764772366
2018-03-19,-0.7214787940306504,-7.420709522761687
2018-03-20,-0.7476570287925381,-7.7018075782764095
2018-03-21,-0.7860145830717529,-7.670547199242481
2018-03-22,-0.8191542318986701,-8.298349303754796
2018-03-23,-0.7811985572045242,-9.405237439140697
2018-03-26,-0.3328399736485337,-10.352375751947266
2018-03-27,-1.191154133215196,-11.00182604978562
2018-03-28,-1.2516039587102825,-11.619644810757455
2018-03-29,-1.1789668567820695,-11.989761475997172
2018-03-30,-1.1091875865104281,-11.989761475997172
2018-04-02,-1.8355312241772863,-12.288672431112575
2018-04-03,-1.3469816833480284,-12.605662441076966
2018-04-04,-1.8820555932886345,-12.894579937283499
2018-04-05,-1.7169747171735026,-13.220515186194524
2018-04-06,-1.5838529439750562,-13.467554991442352
2018-04-09,-1.4952818498147906,-13.63149775230438
2018-04-10,-1.389701389164914,-13.79404096645495
2018-04-11,-1.2971393769932673,-13.923352235514317
2018-04-12,-1.5036731812635638,-14.039408290414565
2018-04-13,-1.4345025961680957,-13.98344641953056
2018-04-16,-1.3737597401157953,-13.950285658551774
2018-04-17,-1.1276033986916385,-13.9555844388039
2018-04-18,-1.11008514273557,-13.887781235059428
2018-04-19,-1.1039886972556316,-14.020249692216527
2018-04-20,-1.0847563308668118,-13.76737263913539
2018-04-23,-1.1465251061659947,-13.823390873194997
2018-04-24,-0.4777756055390972,-13.744681800864758
2018-04-25,-0.548616547822628,-13.942010254066938
2018-04-26,-0.5789594938355543,-14.073088139051471
2018-04-27,-0.5971575914397443,-14.348016547333796
